admission_grade,tuition_up_to_date,scholarship_holder,age,gender,approved_sem1,grade_sem1,approved_sem2,grade_sem2,target
112.5,1,0,50,1,6,11.333333333333334,2,13.5,Dropout
118.3,1,0,20,1,5,12.002,5,12.002,Dropout
121.4,1,0,20,1,5,13.976666666666668,8,13.22222222222222,Enrolled
140.0,0,0,35,1,5,15.2,1,11.0,Dropout
109.0,1,1,19,1,6,13.142857142857142,6,14.166666666666666,Graduate
110.0,1,0,43,1,0,0.0,0,0.0,Dropout
119.8,1,0,19,1,7,13.867142857142856,7,13.867142857142856,Graduate
130.0,1,0,25,1,6,12.675,6,12.675,Graduate
167.3,1,0,19,1,0,0.0,0,0.0,Graduate
111.9,1,1,20,1,6,12.0,6,12.5,Enrolled
136.0,1,0,22,1,0,0.0,0,0.0,Dropout
124.0,1,1,19,1,6,11.0,5,12.2,Dropout
132.9,1,0,32,1,4,10.75,4,11.333333333333334,Dropout
154.0,1,0,57,1,5,14.2,6,14.166666666666666,Graduate
115.0,0,0,20,1,4,12.6,4,11.575,Dropout
96.0,0,0,38,1,0,0.0,0,0.0,Dropout
168.2,1,0,45,1,5,14.0,5,14.166666666666666,Graduate
140.0,0,0,43,1,2,10.0,4,12.25,Dropout
137.4,1,0,19,1,6,13.833333333333334,6,13.125,Graduate
150.0,0,0,49,1,2,11.0,1,11.0,Dropout
100.5,1,0,43,1,7,11.635714285714286,7,11.635714285714286,Enrolled
148.5,1,0,34,1,4,12.25,0,0.0,Dropout
123.3,1,0,18,1,4,12.5,5,11.285714285714286,Enrolled
138.7,1,0,43,1,5,13.8,5,13.666666666666666,Graduate
117.2,1,0,21,1,3,12.0,1,11.0,Dropout
114.3,1,0,40,1,3,11.0,4,12.5,Enrolled
125.3,1,1,19,1,4,13.75,6,11.555555555555555,Graduate
97.0,1,0,27,1,6,10.666666666666666,4,11.25,Enrolled
140.0,1,0,43,1,0,0.0,2,13.15,Dropout
124.0,1,0,31,1,5,13.833333333333334,5,15.4,Graduate
140.0,1,0,26,1,0,0.0,0,0.0,Enrolled
127.0,1,0,34,1,5,15.8,5,16.8,Graduate
110.0,1,0,30,1,12,12.52608695652174,12,12.52608695652174,Graduate
170.0,1,0,36,1,6,12.783333333333331,0,0.0,Dropout
120.0,0,0,46,1,0,0.0,1,10.0,Dropout
130.0,1,0,22,1,3,13.0,3,10.666666666666666,Graduate
130.0,1,0,27,1,0,0.0,0,0.0,Dropout
122.5,1,0,20,1,5,10.8,3,12.0,Enrolled
115.7,1,0,20,1,5,11.0,3,10.0,Enrolled
120.0,0,0,31,1,0,0.0,0,0.0,Dropout
166.0,1,0,20,1,0,0.0,0,0.0,Enrolled
132.8,0,0,21,1,2,12.0,0,0.0,Dropout
100.0,1,0,21,1,4,10.75,2,11.0,Dropout
121.8,1,0,19,1,5,11.6,4,13.5,Graduate
109.5,1,1,20,1,5,11.8,4,11.6,Graduate
138.3,1,0,18,1,6,16.0,6,15.166666666666666,Graduate
131.6,1,1,18,1,6,12.666666666666666,6,11.5,Graduate
125.3,1,0,30,1,4,14.4,6,13.5,Enrolled
101.5,0,0,34,1,0,0.0,0,0.0,Dropout
109.1,0,0,21,1,4,12.25,4,13.4,Enrolled
123.9,1,0,20,1,5,12.6,8,12.75,Dropout
143.0,1,0,18,1,7,13.4,7,13.4,Graduate
126.3,1,0,21,1,0,0.0,0,0.0,Dropout
113.3,1,0,26,1,1,10.0,0,0.0,Dropout
119.9,1,0,20,1,0,0.0,0,0.0,Dropout
140.0,1,0,25,1,3,11.25,4,11.2,Dropout
108.0,1,0,19,1,0,0.0,0,0.0,Enrolled
100.0,1,0,24,1,3,10.666666666666666,1,14.0,Dropout
132.4,1,0,20,1,4,11.75,5,13.4,Graduate
137.1,1,0,20,1,0,0.0,0,0.0,Dropout
138.1,1,0,18,0,6,12.666666666666666,6,14.125,Graduate
130.0,1,0,25,0,7,11.95,7,12.042857142857144,Enrolled
109.7,1,0,22,0,5,14.0,6,15.666666666666666,Graduate
128.2,0,0,41,0,0,0.0,0,0.0,Dropout
117.8,1,1,19,0,2,11.5,0,0.0,Dropout
150.0,1,0,21,0,6,12.0,5,12.8,Graduate
160.0,1,0,30,0,6,16.428571428571427,6,16.666666666666668,Dropout
104.5,1,1,21,0,5,13.336000000000002,7,13.207142857142856,Graduate
112.8,1,1,26,0,0,0.0,0,0.0,Enrolled
100.0,1,0,21,0,7,14.666666666666666,6,14.0,Graduate
132.5,1,0,18,0,7,14.115714285714288,7,14.115714285714288,Graduate
123.3,1,1,19,0,6,14.857142857142858,6,13.11111111111111,Graduate
128.9,1,1,18,0,6,13.833333333333334,6,13.714285714285714,Graduate
128.3,1,0,19,0,3,11.0,4,11.75,Enrolled
100.0,1,0,21,0,4,11.75,3,13.666666666666666,Enrolled
120.1,1,1,18,0,2,10.0,2,12.0,Dropout
160.0,1,1,24,0,6,12.415,6,12.415,Graduate
123.0,1,0,21,0,1,11.0,2,10.5,Enrolled
150.0,1,0,23,0,5,14.428571428571429,6,13.428571428571429,Graduate
124.0,1,1,18,0,7,14.312857142857142,7,14.312857142857142,Graduate
120.0,0,0,26,0,6,15.428571428571429,5,14.5,Enrolled
120.4,1,0,20,0,4,12.0,5,13.4,Graduate
131.6,1,0,18,0,6,13.833333333333334,6,13.714285714285714,Graduate
104.2,1,0,20,0,6,12.166666666666666,6,12.142857142857142,Graduate
122.0,1,0,20,0,7,14.014285714285714,7,14.014285714285714,Enrolled
110.7,1,0,18,0,2,10.333333333333334,3,13.333333333333334,Enrolled
121.7,1,1,22,0,5,13.2,5,13.6,Graduate
126.0,1,0,20,0,6,15.4,6,15.4,Graduate
128.4,1,1,19,0,7,13.385714285714286,8,15.925,Graduate
134.9,1,0,18,0,6,10.857142857142858,4,11.0,Dropout
143.9,1,0,18,0,5,11.333333333333334,5,12.0,Graduate
145.0,1,1,19,0,4,14.5,5,13.6,Graduate
132.0,1,1,19,0,6,14.166666666666666,6,12.375,Graduate
136.1,1,0,24,0,6,12.833333333333334,6,12.0,Graduate
138.9,1,0,21,0,6,13.333333333333334,6,14.5,Graduate
102.0,1,1,20,0,6,13.666666666666666,6,14.571428571428571,Graduate
123.0,0,1,28,0,6,10.833333333333334,5,11.0,Dropout
137.5,1,0,21,0,6,13.428571428571429,6,13.142857142857142,Graduate
102.2,1,0,20,1,7,12.401428571428571,6,11.808333333333332,Enrolled
105.3,0,0,36,1,0,0.0,0,0.0,Dropout
130.0,0,0,42,1,0,0.0,0,0.0,Dropout
122.5,1,0,47,1,4,11.5,5,11.6,Dropout
112.0,0,0,25,1,0,0.0,0,0.0,Dropout
110.0,1,1,25,1,6,14.142857142857142,6,13.5,Graduate
149.5,1,0,48,1,0,0.0,0,0.0,Dropout
141.0,1,1,32,1,10,13.8,10,12.8,Graduate
130.0,1,0,38,1,10,13.6,5,13.6,Dropout
130.0,1,0,37,1,15,11.733333333333333,9,11.88888888888889,Graduate
104.0,0,0,26,1,1,10.0,1,10.0,Dropout
110.0,1,0,23,1,0,0.0,0,0.0,Dropout
120.0,1,0,23,1,0,0.0,0,0.0,Enrolled
130.0,1,0,20,1,4,10.8,4,12.0,Enrolled
127.0,1,0,26,1,6,13.046666666666669,7,13.30625,Dropout
100.0,1,0,45,0,8,11.0,6,10.833333333333334,Enrolled
111.0,1,1,26,0,3,12.333333333333334,3,11.666666666666666,Enrolled
130.0,1,0,26,0,10,11.8,7,13.285714285714286,Graduate
130.1,1,0,25,0,3,11.0,3,11.25,Enrolled
127.5,1,0,18,0,8,13.11,8,13.11,Graduate
130.0,1,0,27,0,7,14.414285714285716,7,14.414285714285716,Graduate
115.0,0,0,24,0,0,0.0,0,0.0,Dropout
126.8,1,0,20,0,5,12.333333333333334,5,12.2,Graduate
116.7,1,1,18,0,0,0.0,1,10.0,Dropout
128.5,1,1,18,0,7,14.1,8,13.3125,Graduate
127.5,1,0,18,0,8,13.045,8,13.045,Graduate
117.5,1,0,19,1,5,12.858,5,12.858,Enrolled
148.8,1,1,19,0,8,14.2525,8,14.2525,Graduate
120.2,1,1,19,0,5,14.06,7,11.242857142857142,Enrolled
127.3,1,0,18,0,7,15.075714285714286,7,15.075714285714286,Graduate
136.1,1,1,18,0,0,0.0,0,0.0,Enrolled
122.4,1,0,19,0,4,13.75,5,12.6,Enrolled
130.0,1,0,23,0,17,13.15,12,13.214285714285714,Graduate
121.7,1,1,21,0,5,12.333333333333334,5,11.8,Graduate
122.7,1,1,18,0,7,13.778571428571428,8,13.122222222222222,Graduate
129.2,0,0,20,0,3,10.333333333333334,1,11.0,Dropout
105.0,1,0,23,0,3,11.333333333333334,2,11.0,Enrolled
129.9,1,0,20,0,5,13.2,6,12.666666666666666,Enrolled
136.3,1,1,18,0,6,13.571428571428571,6,12.375,Graduate
114.9,1,0,29,0,11,12.75,7,13.428571428571429,Graduate
102.0,1,0,28,1,3,13.0,1,12.0,Dropout
111.3,1,0,19,1,3,11.333333333333334,4,11.0,Enrolled
130.9,0,0,24,1,0,0.0,0,0.0,Dropout
100.0,1,1,33,1,0,0.0,0,0.0,Dropout
112.9,0,0,19,1,2,12.5,1,11.0,Dropout
112.7,1,0,19,1,6,14.857142857142858,6,14.142857142857142,Graduate
143.0,1,0,37,1,8,12.0,7,11.571428571428571,Graduate
155.1,0,1,18,1,0,0.0,0,0.0,Graduate
127.6,1,0,29,1,0,0.0,0,0.0,Enrolled
146.6,1,0,37,1,7,12.828571428571427,8,12.6875,Graduate
141.0,1,0,36,1,0,0.0,0,0.0,Dropout
120.6,1,0,19,1,6,13.333333333333334,5,14.0,Graduate
110.0,1,1,33,1,14,13.072857142857144,14,13.072857142857144,Graduate
108.6,0,0,34,1,5,12.0,3,11.0,Dropout
134.9,1,0,18,0,6,15.5,6,16.0,Graduate
120.0,1,0,20,0,0,0.0,0,0.0,Dropout
141.3,1,1,19,0,6,14.714285714285714,6,15.166666666666666,Graduate
135.6,1,0,20,0,6,16.714285714285715,6,15.333333333333334,Graduate
121.5,1,1,19,0,6,10.857142857142858,6,11.666666666666666,Graduate
125.0,1,0,19,0,6,11.658333333333331,6,12.416666666666666,Graduate
119.1,1,1,22,0,5,11.6,6,12.0,Graduate
126.6,1,0,18,0,6,14.625,6,14.142857142857142,Enrolled
116.7,1,1,18,0,6,12.166666666666666,6,12.666666666666666,Graduate
120.1,1,0,19,0,4,13.375,6,12.116666666666667,Enrolled
124.9,1,1,19,0,6,12.5,6,12.833333333333334,Graduate
114.0,0,0,31,0,5,12.56,5,12.56,Dropout
131.1,1,0,18,0,7,13.19,8,14.23125,Graduate
129.3,1,1,19,0,3,11.0,4,11.25,Graduate
129.7,1,0,18,0,0,0.0,0,0.0,Graduate
120.8,1,1,19,0,5,11.6,6,11.714285714285714,Graduate
135.0,1,0,19,0,6,14.266666666666666,6,14.266666666666666,Graduate
117.8,1,1,19,0,4,11.0,4,13.857142857142858,Enrolled
130.0,1,0,30,0,9,12.666666666666666,7,12.428571428571429,Graduate
117.6,1,0,18,0,0,0.0,3,11.0,Enrolled
130.8,1,0,18,0,7,12.771428571428572,7,12.771428571428572,Graduate
111.9,1,0,21,0,0,0.0,0,0.0,Dropout
145.9,1,1,19,0,6,15.5,6,13.571428571428571,Graduate
109.1,1,1,19,0,6,13.285714285714286,5,14.6,Enrolled
120.3,1,0,19,0,5,11.716666666666669,5,13.7,Enrolled
113.5,1,0,19,0,6,11.333333333333334,4,13.75,Dropout
135.4,1,1,19,0,6,13.333333333333334,5,13.4,Graduate
130.2,1,1,39,0,4,12.333333333333334,2,10.0,Graduate
136.4,1,0,18,0,6,12.333333333333334,6,12.833333333333334,Enrolled
126.9,1,0,20,0,0,0.0,0,0.0,Dropout
119.8,1,0,19,0,5,12.6,4,11.6,Graduate
124.4,1,0,18,0,5,12.6,4,11.0,Enrolled
120.0,0,0,34,0,6,14.333333333333334,6,12.833333333333334,Enrolled
111.8,1,0,22,0,3,12.0,2,11.0,Enrolled
130.0,1,0,24,0,6,14.857142857142858,5,13.6,Graduate
138.0,1,0,34,0,12,11.916666666666666,11,13.181818181818182,Graduate
114.6,1,0,46,0,0,0.0,0,0.0,Dropout
108.0,1,0,50,0,3,13.333333333333334,5,12.2,Enrolled
140.0,0,0,37,0,0,0.0,0,0.0,Dropout
134.7,1,0,18,0,6,17.0,6,15.5,Graduate
110.0,1,1,25,0,3,11.666666666666666,2,11.333333333333334,Enrolled
104.8,1,0,46,0,19,12.210526315789474,13,11.384615384615383,Graduate
126.5,1,1,30,0,6,13.0,5,12.857142857142858,Graduate
118.1,0,0,37,0,0,0.0,0,0.0,Dropout
119.9,1,0,50,0,2,10.5,3,11.0,Enrolled
160.0,1,0,20,0,6,13.571428571428571,6,12.714285714285714,Graduate
100.5,1,0,39,0,1,14.0,0,0.0,Dropout
110.0,0,0,53,0,0,0.0,0,0.0,Dropout
100.0,1,0,54,0,13,12.461538461538462,10,11.1,Dropout
140.0,1,0,19,0,4,14.4,5,13.0,Graduate
109.0,0,0,20,0,0,0.0,0,0.0,Dropout
120.9,1,0,18,0,6,14.333333333333334,6,14.166666666666666,Graduate
125.8,1,0,21,0,11,11.909090909090908,11,10.727272727272728,Graduate
161.2,1,0,18,0,6,13.714285714285714,6,14.375,Graduate
122.0,1,0,19,0,0,0.0,0,0.0,Dropout
127.9,1,1,18,0,5,13.46,7,12.2375,Dropout
135.8,1,0,19,0,6,15.0,6,13.333333333333334,Graduate
149.7,1,1,18,0,0,0.0,0,0.0,Dropout
137.3,1,0,19,0,5,13.4,5,12.8,Graduate
106.0,1,0,48,0,5,13.0,4,12.5,Enrolled
110.0,1,0,34,0,4,11.25,4,13.75,Graduate
146.4,1,0,18,0,5,12.6,5,11.6,Graduate
121.0,1,0,50,0,6,12.666666666666666,6,11.833333333333334,Graduate
125.2,1,0,41,0,21,12.333333333333334,19,12.105263157894736,Graduate
119.6,1,1,22,0,5,12.0,5,11.0,Dropout
142.8,1,0,43,0,5,16.4,5,16.6,Graduate
123.5,1,0,50,0,0,0.0,0,0.0,Dropout
100.0,1,0,60,0,6,12.75,4,14.75,Graduate
140.0,1,0,41,0,4,14.5,5,13.0,Enrolled
150.3,1,0,47,0,5,14.8,5,14.4,Graduate
128.2,1,0,22,0,17,10.36842105263158,17,11.5,Graduate
114.3,1,0,41,0,0,0.0,0,0.0,Dropout
117.3,1,0,28,0,6,10.666666666666666,9,11.333333333333334,Enrolled
120.0,1,0,32,0,13,12.692307692307692,13,12.384615384615383,Graduate
110.7,1,0,50,0,0,0.0,0,0.0,Dropout
118.0,1,0,53,0,15,11.8,12,11.666666666666666,Enrolled
169.2,0,0,54,0,0,0.0,0,0.0,Dropout
106.8,1,0,49,0,5,12.333333333333334,4,11.5,Enrolled
100.0,1,0,34,0,11,13.0,8,11.875,Dropout
144.5,1,0,45,0,4,12.5,3,11.666666666666666,Dropout
134.5,1,1,47,0,5,12.2,4,11.25,Graduate
114.3,1,0,22,0,8,11.0,5,11.2,Enrolled
113.4,1,0,33,0,1,10.0,2,12.0,Dropout
128.0,1,1,43,0,6,12.333333333333334,6,11.5,Graduate
120.0,1,0,54,0,13,14.307692307692308,12,15.23076923076923,Graduate
147.5,1,0,39,0,11,14.454545454545457,8,13.5,Graduate
120.7,1,0,39,0,5,11.0,5,13.2,Graduate
153.7,1,1,18,0,6,13.142857142857142,6,12.833333333333334,Graduate
121.9,1,1,19,0,6,13.75,6,11.857142857142858,Graduate
119.4,1,1,18,0,6,14.0,5,13.8,Graduate
157.8,1,0,44,0,8,13.75,6,12.5,Graduate
154.0,1,0,27,0,0,0.0,0,0.0,Dropout
135.9,1,1,18,0,6,13.166666666666666,6,12.428571428571429,Graduate
130.0,1,0,45,0,9,12.444444444444445,6,12.0,Dropout
118.9,1,0,20,0,6,12.666666666666666,5,13.0,Graduate
152.4,1,0,40,0,6,11.333333333333334,6,10.5,Graduate
147.8,1,0,40,0,4,11.25,5,12.0,Enrolled
100.0,1,0,18,0,7,13.6125,8,14.575,Graduate
129.0,1,0,21,0,7,12.414285714285716,7,12.414285714285716,Graduate
148.9,1,0,20,0,0,0.0,0,0.0,Graduate
120.0,1,0,36,0,11,11.5,12,11.4375,Enrolled
170.0,1,0,27,0,0,0.0,0,0.0,Dropout
130.0,1,0,32,0,7,11.0,8,13.125,Graduate
119.2,1,1,18,0,6,14.0,6,13.5,Graduate
129.0,1,0,37,0,4,12.0,3,12.0,Dropout
132.5,1,0,19,0,6,12.5,6,12.5,Graduate
115.0,1,1,41,0,6,11.333333333333334,6,11.333333333333334,Graduate
128.0,1,1,18,0,6,14.066666666666668,6,14.066666666666668,Graduate
125.1,1,0,21,0,8,13.555555555555555,7,13.571428571428571,Graduate
140.0,0,0,23,0,5,11.6,4,12.25,Dropout
120.9,1,0,18,0,0,0.0,0,0.0,Dropout
135.3,1,0,18,0,8,13.27625,8,13.27625,Graduate
125.2,1,0,21,0,0,0.0,0,0.0,Dropout
135.7,1,0,19,0,6,14.375,6,14.75,Graduate
110.0,1,0,47,0,0,0.0,0,0.0,Dropout
119.0,1,1,48,0,6,10.666666666666666,5,11.8,Enrolled
110.0,1,0,39,0,12,13.416666666666666,10,14.5,Graduate
115.2,1,0,19,0,6,12.97166666666667,7,12.321428571428571,Graduate
112.9,1,0,38,0,14,10.928571428571429,12,11.833333333333334,Dropout
119.4,0,0,27,0,0,0.0,0,0.0,Dropout
152.9,1,1,18,0,0,0.0,0,0.0,Graduate
117.5,1,0,34,0,4,13.25,0,0.0,Enrolled
98.5,1,0,48,0,6,11.333333333333334,5,12.4,Dropout
108.0,1,0,25,0,1,11.0,0,0.0,Dropout
120.0,1,1,32,0,7,12.757142857142856,7,12.757142857142856,Graduate
150.2,1,1,18,0,6,14.5,6,14.666666666666666,Graduate
139.2,1,0,20,0,6,13.833333333333334,6,14.571428571428571,Graduate
130.0,1,0,20,0,4,11.25,5,10.4,Graduate
115.7,1,0,20,0,0,0.0,0,0.0,Dropout
127.0,1,0,19,0,1,13.67,1,13.67,Enrolled
118.1,1,0,39,0,0,0.0,2,12.5,Dropout
119.1,1,0,29,0,1,13.0,0,0.0,Dropout
111.9,1,0,36,0,0,0.0,0,0.0,Dropout
130.5,1,0,18,0,7,11.971428571428572,7,11.971428571428572,Graduate
135.0,1,0,51,0,0,0.0,0,0.0,Dropout
130.0,1,0,23,0,1,16.0,4,12.25,Dropout
150.0,1,0,21,0,0,0.0,0,0.0,Dropout
150.2,0,0,28,0,4,12.75,0,0.0,Dropout
127.1,1,0,34,0,4,11.0,4,10.75,Enrolled
107.5,1,0,41,0,0,0.0,0,0.0,Dropout
130.0,1,1,43,0,5,12.2,6,12.333333333333334,Graduate
152.8,1,0,28,0,7,12.428571428571429,8,12.3,Enrolled
160.1,1,1,19,0,12,14.5,11,13.583333333333334,Graduate
140.0,1,0,26,0,6,13.0,11,13.833333333333334,Graduate
110.7,1,0,18,0,7,11.714285714285714,8,12.75,Graduate
138.3,1,0,45,0,4,10.25,3,13.0,Dropout
150.0,1,0,19,0,0,0.0,0,0.0,Dropout
112.3,1,0,20,0,6,12.375,6,13.142857142857142,Graduate
122.0,1,0,18,0,6,12.666666666666666,6,12.0,Graduate
141.7,1,0,27,0,3,10.5,1,12.0,Dropout
118.4,1,0,20,0,6,14.125,5,12.6,Graduate
128.7,1,0,18,0,6,14.666666666666666,6,13.833333333333334,Graduate
100.0,1,0,35,0,5,11.4,3,12.333333333333334,Enrolled
100.8,1,0,26,0,0,0.0,0,0.0,Dropout
125.5,1,1,39,0,6,14.0,5,14.8,Graduate
124.0,1,0,18,0,0,0.0,0,0.0,Graduate
130.0,1,0,36,0,0,0.0,0,0.0,Dropout
160.5,1,0,38,0,11,12.636363636363637,8,11.0,Graduate
100.0,1,0,45,0,3,12.333333333333334,2,11.0,Dropout
103.0,1,0,62,0,6,15.0,6,12.833333333333334,Graduate
103.0,1,1,20,0,4,11.75,6,12.666666666666666,Graduate
131.5,1,0,18,0,7,14.13714285714286,7,14.13714285714286,Graduate
121.4,1,0,18,0,2,12.0,1,11.0,Dropout
137.3,1,0,23,0,5,10.8,4,11.5,Graduate
138.4,1,1,19,0,6,13.285714285714286,6,12.5,Dropout
131.1,1,1,19,0,5,13.6,5,12.6,Graduate
100.0,1,0,18,0,7,13.55,8,14.1875,Graduate
133.0,1,0,18,0,0,0.0,0,0.0,Enrolled
100.0,1,0,41,0,4,13.5,6,11.166666666666666,Graduate
159.0,1,1,51,0,5,11.6,5,14.2,Graduate
120.6,1,0,24,0,10,12.5,4,12.6,Graduate
134.0,1,0,25,0,1,11.0,2,12.666666666666666,Dropout
139.4,1,0,18,0,3,12.0,4,13.0,Enrolled
116.5,1,0,20,0,4,11.6,3,12.333333333333334,Graduate
113.9,1,0,19,0,0,0.0,0,0.0,Dropout
130.0,1,0,41,0,10,14.636363636363637,10,14.6,Graduate
129.9,1,1,19,0,6,13.0,6,12.166666666666666,Graduate
133.7,1,0,28,0,14,12.785714285714286,16,13.875,Dropout
124.8,1,0,21,0,6,14.5,5,12.0,Graduate
133.6,0,0,22,0,4,14.6,4,12.75,Dropout
133.5,0,0,18,0,6,12.5,6,12.166666666666666,Graduate
128.0,1,1,19,0,6,14.0,6,13.125,Graduate
127.2,1,1,19,0,7,13.801428571428572,8,14.575,Graduate
150.0,0,0,25,0,6,14.428571428571429,6,13.666666666666666,Graduate
127.8,1,1,18,0,6,14.35,6,14.35,Graduate
125.2,1,0,19,0,6,14.333333333333334,6,13.5,Graduate
110.0,1,0,20,0,4,12.25,4,11.5,Enrolled
100.0,1,0,46,0,6,13.333333333333334,6,11.833333333333334,Graduate
151.4,0,0,19,0,12,13.0,11,13.25,Graduate
125.1,1,0,18,0,4,11.75,5,11.2,Enrolled
163.3,1,1,18,0,6,14.5,4,13.0,Graduate
118.0,1,1,19,0,7,11.82,7,11.82,Graduate
140.2,1,0,20,0,0,0.0,0,0.0,Dropout
128.5,1,1,38,0,5,12.4,6,12.666666666666666,Graduate
131.5,1,0,18,0,6,12.571428571428571,6,11.857142857142858,Graduate
132.6,1,1,18,0,7,13.857142857142858,8,14.9,Graduate
122.1,1,0,18,0,5,11.833333333333334,5,13.8,Graduate
112.0,1,0,20,0,4,11.0,4,11.5,Enrolled
133.0,1,0,19,0,6,14.666666666666666,6,13.666666666666666,Graduate
127.0,0,0,37,0,0,0.0,0,0.0,Dropout
130.0,1,0,24,0,7,12.714285714285714,7,12.714285714285714,Enrolled
136.4,1,0,19,0,7,13.422222222222224,7,12.18888888888889,Graduate
129.0,1,1,19,0,6,14.0,5,12.2,Dropout
119.0,1,1,19,0,7,12.142857142857142,8,13.375,Dropout
128.0,1,1,18,0,5,12.8,5,13.0,Graduate
117.1,1,1,18,0,7,14.572857142857142,8,14.955555555555556,Graduate
136.3,1,0,18,0,4,11.25,4,11.0,Graduate
124.6,1,1,19,0,2,10.0,4,11.75,Enrolled
130.7,1,0,18,0,5,14.4,4,14.6,Dropout
115.2,1,0,20,0,7,12.982857142857142,8,14.4625,Graduate
130.2,1,0,20,0,6,15.75,6,13.0,Graduate
128.5,1,0,18,0,5,12.285714285714286,3,14.0,Dropout
95.0,1,0,20,0,6,13.755,7,13.571428571428571,Graduate
119.4,1,1,18,0,6,13.833333333333334,6,13.5,Graduate
123.5,1,0,19,0,0,0.0,0,0.0,Dropout
133.9,1,0,18,0,7,14.711111111111112,8,14.627777777777778,Graduate
145.2,1,0,20,0,11,14.615384615384617,9,13.7,Graduate
118.8,1,0,18,0,7,13.677142857142858,8,14.533333333333331,Graduate
123.4,1,1,19,0,5,13.166666666666666,5,12.8,Graduate
123.0,1,0,19,0,5,10.8,5,11.333333333333334,Graduate
118.4,1,0,19,0,3,12.0,5,12.833333333333334,Graduate
131.6,1,0,18,0,6,13.958333333333334,8,14.71875,Graduate
122.3,1,0,19,0,4,13.0,4,12.25,Dropout
151.7,1,1,24,0,0,0.0,0,0.0,Graduate
176.0,1,1,18,0,0,0.0,0,0.0,Graduate
133.0,1,1,18,0,7,14.0,7,14.0,Graduate
139.8,1,0,18,0,6,12.571428571428571,6,12.571428571428571,Enrolled
119.6,1,0,19,0,4,12.0,3,11.333333333333334,Dropout
134.0,1,1,35,0,8,13.625,7,14.0,Graduate
132.0,1,0,19,0,4,12.5,4,10.0,Graduate
130.0,1,0,28,0,14,12.428571428571429,11,11.909090909090908,Dropout
141.4,1,0,21,0,7,13.3875,8,15.9,Graduate
128.9,1,1,19,0,6,12.648333333333332,8,12.205555555555556,Graduate
118.1,1,0,19,0,6,14.0,6,13.333333333333334,Graduate
130.6,1,0,18,0,5,12.8,5,11.857142857142858,Graduate
122.0,1,0,18,0,6,11.333333333333334,6,10.833333333333334,Graduate
123.0,0,0,19,0,0,0.0,0,0.0,Dropout
126.7,1,1,20,0,6,14.166666666666666,6,13.0,Graduate
126.6,1,0,18,0,6,12.833333333333334,6,13.833333333333334,Graduate
125.4,0,0,19,0,4,12.0,6,11.833333333333334,Dropout
136.1,1,1,20,0,6,13.0,6,13.142857142857142,Dropout
128.8,1,0,18,0,6,13.39,7,12.757142857142856,Enrolled
111.1,0,0,18,0,6,12.333333333333334,5,13.6,Graduate
135.9,1,1,21,0,6,12.571428571428571,6,11.625,Graduate
119.6,1,1,19,0,6,12.333333333333334,6,12.833333333333334,Graduate
116.7,1,0,19,0,5,13.0,4,10.75,Graduate
126.0,1,0,19,0,3,12.333333333333334,4,10.25,Enrolled
134.2,1,0,18,0,6,13.166666666666666,5,14.2,Dropout
123.0,1,1,18,0,5,13.333333333333334,5,13.6,Graduate
123.9,1,0,18,0,4,13.0,5,13.142857142857142,Graduate
120.0,1,0,31,0,5,10.9,3,11.7,Dropout
112.3,1,0,19,0,2,11.5,3,10.857142857142858,Enrolled
123.0,1,1,20,0,6,15.857142857142858,6,16.0,Graduate
122.3,1,1,19,0,5,12.6,3,13.0,Dropout
122.8,1,1,19,0,6,14.0,6,14.571428571428571,Graduate
160.0,0,0,27,0,3,14.666666666666666,2,13.0,Dropout
120.1,1,1,18,0,6,13.666666666666666,6,14.0,Graduate
142.4,1,0,32,0,0,0.0,0,0.0,Dropout
127.3,1,0,18,0,7,12.628571428571428,7,12.628571428571428,Graduate
125.5,1,1,19,0,7,14.232857142857142,7,14.232857142857142,Graduate
137.4,1,0,19,0,6,15.0,6,14.0,Enrolled
122.0,1,0,18,0,2,10.0,0,0.0,Dropout
107.5,1,1,18,0,4,12.25,4,11.0,Dropout
104.0,0,1,24,0,6,13.5,6,13.0,Graduate
133.1,1,1,19,0,5,12.2,6,11.5,Graduate
113.3,1,0,21,0,0,0.0,0,0.0,Dropout
130.0,1,0,19,0,6,12.0,8,12.75,Graduate
124.3,1,0,19,0,5,12.32,5,11.9,Enrolled
105.0,1,1,36,0,6,12.35,5,12.5,Graduate
144.0,1,0,51,1,0,0.0,0,0.0,Dropout
111.9,1,1,20,1,6,11.333333333333334,4,10.571428571428571,Enrolled
107.5,0,0,29,1,0,0.0,0,0.0,Dropout
127.4,0,0,27,1,5,11.6,5,12.0,Dropout
149.0,1,0,33,1,4,12.0,3,13.666666666666666,Enrolled
120.0,0,0,57,1,12,11.75,9,12.22222222222222,Dropout
143.6,1,0,20,1,5,12.8,5,11.6,Enrolled
120.0,1,0,26,1,3,11.333333333333334,3,13.666666666666666,Dropout
128.0,0,0,27,1,0,0.0,0,0.0,Enrolled
118.2,1,0,19,1,5,10.8,4,12.25,Graduate
160.0,1,0,23,1,5,12.5,2,13.5,Dropout
152.4,1,0,27,1,5,15.2,5,14.166666666666666,Graduate
116.6,1,1,20,1,7,13.314285714285717,8,12.575,Graduate
141.6,1,1,19,0,11,13.090909090909092,11,12.083333333333334,Graduate
105.5,0,0,19,0,0,0.0,0,0.0,Dropout
116.3,1,0,20,0,5,12.2,6,11.5,Graduate
