age,gender,family_income,internet_access,study_hours_per_day,attendance_rate,assignment_delay_days,travel_time_minutes,scholarship,stress_index,cgpa,parental_education,dropout
18.5,Female,53351.0,Yes,4.67,87.4,2,39.3,Yes,3.9,2.7,PhD,0
18.6,Female,25313.0,No,4.66,90.3,5,37.0,Yes,5.1,3.09,Master,0
20.9,Female,179735.0,Yes,6.1,89.9,0,51.0,No,3.8,1.99,Bachelor,0
21.9,Male,62684.0,Yes,5.35,79.2,0,52.0,Yes,4.8,3.52,Bachelor,0
22.6,Male,25000.0,Yes,0.6,87.0,1,30.6,Yes,3.6,1.05,Bachelor,0
26.7,Female,46523.0,Yes,3.38,79.8,1,28.7,No,3.7,0.64,High School,0
17.0,Female,30931.0,Yes,4.56,71.3,2,12.9,No,7.2,1.03,High School,1
22.3,Female,25000.0,Yes,4.25,96.7,5,48.4,Yes,3.0,4.0,Bachelor,0
19.8,Male,25000.0,Yes,4.72,77.6,2,29.1,Yes,6.7,1.92,Bachelor,0
19.7,Male,54011.0,Yes,7.49,90.8,4,22.7,No,7.0,3.14,PhD,0
19.6,Female,,Yes,,86.3,1,18.8,Yes,,1.65,,0
19.0,Male,27970.0,Yes,1.08,74.8,2,18.7,No,5.5,1.12,High School,0
24.7,Female,25000.0,Yes,0.84,75.8,2,51.1,No,3.5,0.71,High School,0
22.9,Female,25000.0,Yes,5.2,85.2,1,40.8,No,2.7,2.82,High School,1
21.1,Female,27552.0,Yes,3.79,85.2,3,12.1,Yes,3.4,2.59,High School,0
24.0,Male,37531.0,Yes,2.06,79.0,5,12.6,Yes,3.4,3.76,Bachelor,0
17.7,Female,25000.0,Yes,3.69,69.3,0,31.5,No,6.0,1.35,Master,0
18.1,Female,30036.0,Yes,3.38,88.4,1,17.8,No,3.0,4.0,Bachelor,0
17.0,Male,25000.0,Yes,3.54,58.6,0,27.0,No,5.1,1.32,Bachelor,1
19.5,Male,68969.0,Yes,1.51,84.8,0,48.6,No,5.6,0.42,Master,1
21.4,Male,173798.0,No,4.77,91.1,2,42.8,No,5.0,2.94,Bachelor,0
21.2,Male,25000.0,Yes,4.93,67.2,3,9.5,Yes,5.0,2.27,High School,0
21.3,Female,25000.0,Yes,4.17,83.3,1,17.9,No,7.8,1.65,High School,1
17.9,Female,31893.0,Yes,3.9,78.9,0,32.9,No,6.4,3.11,Bachelor,0
22.8,Female,26285.0,Yes,4.23,83.6,3,43.6,Yes,6.8,1.27,High School,1
21.5,Female,97033.0,Yes,4.06,89.8,2,20.1,No,4.8,3.81,High School,0
22.6,Female,80818.0,Yes,1.69,71.2,1,34.4,Yes,6.9,2.4,High School,0
17.0,Male,49972.0,Yes,2.91,80.2,1,24.5,No,6.0,1.5,Master,0
21.7,Female,25000.0,Yes,4.28,80.7,1,51.0,No,5.9,3.13,Bachelor,0
18.4,Female,44652.0,Yes,3.04,66.4,4,37.5,No,4.8,0.89,,1
20.1,Female,34857.0,Yes,5.15,86.6,1,27.7,Yes,5.9,2.47,High School,0
22.2,Female,34365.0,Yes,2.24,95.0,2,12.1,No,9.3,1.05,Bachelor,0
21.2,Female,,Yes,,87.4,2,17.3,Yes,,2.04,High School,0
19.1,Female,56223.0,Yes,6.7,83.0,1,5.0,Yes,8.6,1.73,,0
21.0,Female,31719.0,Yes,3.63,89.1,3,33.3,Yes,2.1,3.01,High School,0
17.6,Male,27987.0,Yes,2.05,77.2,0,38.0,Yes,5.6,1.68,Bachelor,0
23.5,Female,25000.0,Yes,3.3,74.9,4,38.6,Yes,7.0,2.84,Master,0
20.5,Female,25000.0,Yes,5.58,86.1,2,22.6,No,6.2,3.66,Bachelor,0
23.5,Male,35967.0,Yes,3.56,83.8,2,45.4,No,6.4,2.79,High School,0
19.8,Male,25000.0,Yes,4.51,84.5,2,49.0,No,4.8,3.41,High School,0
19.8,Female,47748.0,Yes,4.07,75.1,3,22.0,No,7.7,0.46,,1
19.3,Male,25000.0,Yes,4.74,70.0,2,44.2,Yes,2.6,1.52,High School,0
22.9,Male,25000.0,Yes,4.65,73.7,3,31.7,Yes,5.2,0.89,Bachelor,1
19.4,Female,,Yes,,75.2,2,23.7,No,,1.46,Bachelor,0
22.4,Female,25000.0,Yes,5.89,65.7,3,44.8,No,4.5,1.35,Master,0
20.2,Female,25000.0,Yes,4.66,85.8,0,15.5,No,5.6,3.89,Bachelor,0
17.0,Male,58731.0,Yes,5.54,71.7,0,12.2,No,2.0,1.65,Bachelor,0
19.7,Male,90460.0,Yes,3.68,71.2,2,25.2,Yes,3.2,2.97,Master,0
18.4,Male,25000.0,Yes,3.78,79.9,3,27.3,No,7.8,1.62,Master,1
21.1,Male,25000.0,Yes,7.48,74.8,0,10.3,No,5.9,3.17,Bachelor,0
18.4,Male,,Yes,,54.400000000000006,1,35.9,No,,4.0,Master,0
23.0,Female,52098.0,Yes,5.63,70.3,4,20.6,Yes,7.3,1.54,High School,1
20.8,Female,79497.0,Yes,2.11,86.3,2,14.3,Yes,8.0,0.8,High School,0
20.6,Male,25000.0,Yes,4.46,79.3,2,37.8,No,8.8,2.02,Bachelor,0
22.4,Male,69484.0,Yes,3.47,69.9,0,24.8,No,2.1,3.19,PhD,0
23.1,Female,25000.0,Yes,6.0,93.6,0,42.7,No,8.0,1.62,Master,0
21.0,Female,36376.0,Yes,3.12,76.3,1,35.5,Yes,3.4,3.86,,0
19.3,Male,25000.0,Yes,3.44,86.2,1,27.6,No,6.0,2.07,High School,0
17.1,Female,27635.0,Yes,4.75,81.1,5,43.2,No,6.6,3.04,High School,0
19.5,Male,27815.0,Yes,2.63,82.8,1,35.0,Yes,8.4,0.48,Master,1
19.6,Male,25000.0,Yes,4.17,82.2,4,29.8,No,6.3,1.54,Master,1
21.2,Male,37458.0,Yes,3.22,71.0,0,36.1,No,6.0,1.39,PhD,0
20.2,Female,25000.0,Yes,4.18,100.0,2,36.5,Yes,4.0,4.0,Master,0
22.5,Male,25000.0,Yes,3.88,75.9,3,16.9,Yes,2.5,0.9,High School,0
19.7,Male,38666.0,Yes,6.39,88.6,1,58.3,No,3.9,1.44,High School,0
20.9,Male,66518.0,Yes,4.6,75.7,1,30.8,No,8.0,2.37,High School,1
23.6,Female,29328.0,Yes,2.3,73.2,1,31.1,Yes,5.6,1.83,High School,1
21.8,Male,40223.0,Yes,2.81,93.0,4,8.9,No,8.5,1.28,Bachelor,0
20.9,Male,46857.0,No,3.43,94.5,1,31.5,No,4.2,1.33,High School,0
19.7,Male,,Yes,,85.6,1,32.1,No,,1.86,Bachelor,1
19.6,Male,25000.0,No,5.85,88.5,0,16.2,No,5.8,2.65,Master,1
19.1,Male,25000.0,Yes,3.27,72.0,2,17.5,Yes,7.8,1.52,Master,0
19.8,Male,25000.0,Yes,3.95,87.3,3,19.2,No,5.1,4.0,Bachelor,0
22.7,Male,94578.0,Yes,4.78,87.2,2,26.5,Yes,5.3,2.11,High School,0
20.5,Female,40333.0,Yes,7.63,85.5,1,32.6,No,7.7,0.75,Master,0
18.0,Male,39261.0,Yes,3.81,95.2,0,27.3,Yes,1.7,2.63,Bachelor,0
24.9,Male,37040.0,Yes,6.16,63.8,2,33.6,No,5.2,2.96,,0
21.7,Male,25000.0,Yes,3.44,80.6,1,38.1,No,2.5,2.58,Master,0
17.9,Female,95122.0,Yes,5.27,93.9,2,36.5,No,5.4,3.95,Master,0
20.0,Female,39637.0,Yes,2.91,73.1,2,34.4,No,4.7,2.73,Bachelor,0
21.2,Female,45885.0,Yes,5.04,87.2,0,33.4,No,6.6,0.71,PhD,0
24.8,Female,25000.0,Yes,3.52,78.1,0,33.5,Yes,6.3,4.0,PhD,0
18.6,Female,47467.0,Yes,5.19,82.7,2,28.2,Yes,5.0,2.32,High School,0
23.1,Female,25000.0,Yes,5.05,73.5,0,22.1,No,3.8,4.0,Master,0
24.1,Female,25000.0,Yes,4.81,100.0,0,28.9,No,5.6,2.12,Bachelor,0
19.6,Male,25000.0,Yes,4.56,72.8,4,37.8,No,7.8,1.9,Bachelor,0
20.4,Male,25000.0,Yes,3.38,81.0,3,37.8,No,3.7,2.53,PhD,0
18.7,Female,25000.0,Yes,4.94,79.9,1,36.1,Yes,2.8,1.18,Master,0
20.6,Female,,Yes,,90.6,1,24.3,Yes,,1.61,Bachelor,0
20.9,Male,25000.0,Yes,7.32,82.6,3,27.4,Yes,2.7,3.87,High School,0
22.5,Female,36332.0,No,4.84,69.4,2,27.4,Yes,5.5,2.67,High School,1
23.4,Male,81274.0,Yes,4.7,76.9,0,22.7,No,3.0,4.0,High School,0
19.4,Male,27510.0,Yes,4.61,64.7,1,40.7,No,4.8,2.03,Bachelor,1
17.0,Male,25000.0,No,3.03,82.6,1,7.9,No,6.3,0.28,Bachelor,0
21.0,Male,25715.0,Yes,3.22,96.2,1,54.3,Yes,1.7,3.4,Master,0
21.6,Male,60842.0,Yes,4.31,80.4,2,54.9,Yes,7.3,1.95,Master,0
21.5,Female,28238.0,Yes,3.37,84.7,2,30.6,No,8.1,3.46,High School,1
20.3,Female,74429.0,Yes,2.46,90.8,3,34.9,No,8.9,1.38,PhD,1
21.3,Female,39017.0,Yes,3.9,76.5,3,40.2,Yes,8.2,2.24,High School,1
24.3,Male,25000.0,Yes,4.46,90.8,1,20.9,No,9.8,1.3,Master,1
21.8,Female,31753.0,No,3.98,97.3,2,36.8,Yes,5.9,1.2,Bachelor,1
20.2,Male,35532.0,Yes,5.37,67.8,1,45.8,Yes,7.0,2.7,High School,0
19.9,Male,56852.0,Yes,4.21,91.1,0,8.4,No,5.0,1.74,High School,0
20.6,Female,88591.0,Yes,6.06,70.1,5,12.7,Yes,6.7,3.49,Bachelor,0
24.6,Male,51258.0,Yes,7.0,75.8,0,39.0,No,5.7,3.65,Bachelor,0
20.6,Male,38727.0,Yes,3.83,91.1,2,26.8,No,2.5,2.55,Bachelor,0
21.0,Male,44610.0,Yes,2.55,84.6,1,25.4,No,2.8,3.73,Bachelor,0
19.9,Female,26882.0,Yes,2.51,78.3,4,26.1,No,8.8,0.19,Master,1
23.4,Male,25000.0,No,3.94,99.9,3,16.5,No,5.8,1.46,High School,0
25.3,Female,30482.0,Yes,5.04,79.4,1,25.1,No,8.1,1.68,Bachelor,0
22.0,Female,,Yes,,90.8,1,14.2,No,,3.9,Bachelor,0
21.2,Female,25000.0,Yes,4.03,79.6,2,45.7,Yes,3.9,1.51,Bachelor,1
21.1,Female,65905.0,Yes,3.32,85.7,2,31.6,Yes,5.3,1.71,Bachelor,1
17.0,Male,54353.0,Yes,3.59,85.9,2,31.3,Yes,6.9,1.79,Master,0
22.6,Male,25000.0,Yes,4.14,82.6,3,38.0,Yes,8.0,1.44,High School,1
21.3,Male,67474.0,No,5.27,70.7,2,63.5,Yes,5.8,2.1,Bachelor,0
21.9,Male,25000.0,No,5.21,84.2,2,17.4,No,6.7,2.03,PhD,1
19.4,Female,25000.0,Yes,1.09,77.4,2,7.9,No,5.2,2.86,Bachelor,0
20.2,Male,56816.0,No,4.88,78.3,2,29.6,No,8.1,1.15,High School,1
20.1,Male,28836.0,Yes,4.84,86.7,1,8.1,Yes,8.1,4.0,High School,0
23.2,Female,92922.0,Yes,3.89,86.2,3,25.9,Yes,4.1,3.57,Bachelor,0
20.2,Female,25000.0,Yes,3.56,76.0,3,40.5,No,6.2,3.84,Bachelor,0
25.6,Female,25000.0,Yes,4.79,83.7,1,48.3,No,3.7,2.19,High School,0
21.9,Female,25128.0,No,4.17,82.2,2,11.2,No,7.0,1.89,Master,0
18.2,Female,47740.0,Yes,3.7,75.1,2,18.7,No,4.8,1.89,High School,1
20.7,Female,25000.0,Yes,6.82,75.6,0,34.4,No,4.1,3.12,Master,0
19.6,Male,25000.0,Yes,4.66,75.7,3,39.0,No,1.8,3.64,High School,0
17.0,Female,34110.0,Yes,3.31,81.9,2,39.7,No,7.4,0.1,High School,1
24.5,Female,25000.0,Yes,4.97,79.6,2,47.7,Yes,5.8,2.79,High School,0
22.5,Male,35740.0,Yes,4.57,83.7,3,38.7,No,6.0,0.01,High School,1
22.2,Male,25000.0,No,4.49,75.0,2,28.6,No,7.0,2.25,High School,0
21.4,Female,40002.0,Yes,5.13,80.6,1,42.7,Yes,4.1,3.81,PhD,0
18.0,Female,25000.0,Yes,3.39,81.2,0,30.8,No,3.8,3.46,,0
19.9,Male,64789.0,Yes,4.34,84.6,2,33.3,No,6.5,3.0,PhD,0
22.9,Male,26640.0,Yes,2.9,93.8,2,24.1,Yes,7.6,2.68,Master,0
18.7,Female,47010.0,Yes,5.05,90.6,1,31.9,No,6.5,2.28,High School,0
17.0,Female,52888.0,Yes,4.02,81.4,0,10.4,No,8.4,1.77,,1
20.5,Male,25000.0,Yes,2.95,69.2,2,42.4,No,6.5,1.39,Bachelor,1
20.7,Male,50481.0,Yes,3.94,77.9,0,17.9,No,6.4,0.83,Bachelor,0
21.3,Female,25000.0,Yes,4.3,89.4,2,19.3,Yes,7.0,0.96,High School,1
22.6,Male,25000.0,No,5.17,81.6,4,5.0,No,5.1,3.2,Bachelor,0
22.4,Female,96606.0,Yes,5.59,71.9,1,20.1,No,3.3,2.39,Master,0
21.6,Male,57937.0,Yes,5.21,80.4,4,18.5,No,5.5,2.32,High School,0
23.6,Male,103177.0,No,4.7,78.2,2,32.6,Yes,6.8,2.65,Bachelor,0
17.7,Male,25000.0,Yes,4.96,92.1,0,14.5,No,4.0,4.0,High School,0
22.1,Male,31617.0,No,3.66,77.3,0,24.7,No,3.0,1.91,Bachelor,0
22.4,Male,40799.0,No,2.58,85.3,0,21.8,No,4.2,2.29,High School,1
18.3,Male,29516.0,Yes,3.14,87.5,3,8.9,Yes,7.9,1.83,High School,1
17.7,Female,25000.0,Yes,4.06,72.1,1,32.9,Yes,6.4,2.83,PhD,0
19.4,Male,25000.0,Yes,3.74,76.0,3,27.4,No,5.3,2.51,Master,0
19.5,Female,33803.0,No,3.68,78.6,2,30.5,Yes,3.8,0.54,Master,0
22.7,Male,25000.0,Yes,4.35,83.1,3,40.0,No,6.0,2.9,,0
19.6,Female,25000.0,Yes,5.29,77.2,1,30.1,No,5.8,1.69,High School,0
19.1,Male,37652.0,Yes,4.37,71.0,3,26.0,Yes,6.3,2.35,High School,0
19.7,Male,28083.0,Yes,3.37,73.9,1,41.1,No,10.0,0.0,Bachelor,1
23.5,Female,52173.0,Yes,2.42,89.5,0,26.1,No,6.4,3.1,High School,0
21.0,Female,,Yes,,83.6,0,23.9,Yes,,3.71,High School,0
20.6,Female,25000.0,Yes,1.34,84.4,0,38.0,Yes,3.0,2.38,Bachelor,0
20.8,Female,38336.0,Yes,5.42,90.6,1,20.6,No,4.5,3.77,High School,0
23.8,Female,25000.0,Yes,4.13,84.8,3,44.0,Yes,4.7,1.92,Bachelor,0
19.4,Male,25000.0,Yes,6.3,87.6,3,31.9,No,7.0,2.15,Master,0
23.9,Female,25000.0,Yes,5.74,87.9,2,48.8,Yes,4.4,1.59,Bachelor,0
21.5,Female,26217.0,Yes,4.72,87.4,1,29.3,No,3.7,1.25,High School,0
20.6,Female,86117.0,Yes,3.35,84.8,1,41.4,Yes,6.5,1.61,Bachelor,1
26.5,Female,25000.0,Yes,3.52,83.1,1,10.3,Yes,4.4,3.98,Bachelor,0
18.7,Male,64686.0,Yes,6.03,78.8,0,45.4,Yes,6.5,1.17,Bachelor,1
20.2,Male,,Yes,,86.2,1,38.3,Yes,,2.57,Bachelor,0
18.3,Female,76129.0,No,2.29,84.5,3,22.3,No,4.7,1.06,High School,0
23.1,Female,195245.0,Yes,3.57,74.7,4,40.4,No,4.5,0.35,High School,0
24.7,Female,70184.0,Yes,5.83,91.5,2,14.8,No,6.2,3.91,Master,0
24.7,Female,51813.0,Yes,5.43,89.9,0,24.0,No,5.2,2.07,Bachelor,0
23.7,Male,25000.0,Yes,4.53,83.5,4,19.8,Yes,3.3,2.81,PhD,1
20.6,Male,25000.0,Yes,5.77,91.4,1,41.0,No,3.2,2.23,Bachelor,0
20.2,Male,36905.0,Yes,2.38,87.8,2,45.0,No,4.9,3.8,Master,0
17.3,Female,25000.0,Yes,3.23,78.5,1,24.6,No,3.0,2.83,High School,0
25.5,Female,43013.0,Yes,3.86,67.5,2,14.7,No,4.8,4.0,Master,0
22.0,Male,,Yes,,52.2,2,18.3,Yes,,1.68,Bachelor,0
19.9,Female,59358.0,Yes,4.97,92.1,5,31.1,Yes,3.4,4.0,High School,0
23.9,Male,25000.0,Yes,5.04,81.8,0,30.4,Yes,7.0,1.99,High School,0
18.9,Male,32079.0,Yes,4.66,79.0,0,25.9,No,8.0,0.72,,0
21.9,Female,25000.0,Yes,2.67,76.7,3,20.0,Yes,7.5,0.01,Master,1
20.6,Male,25000.0,Yes,6.3,82.5,3,49.5,No,6.7,2.25,High School,0
22.4,Female,62369.0,Yes,4.44,89.3,2,22.6,Yes,6.3,1.46,High School,0
20.9,Female,66265.0,Yes,1.93,75.5,3,20.0,No,5.9,1.7,Bachelor,1
17.8,Female,25000.0,Yes,2.44,82.8,4,43.8,No,6.2,1.22,Bachelor,1
21.2,Male,44230.0,Yes,3.01,100.0,2,26.6,No,4.4,0.46,,0
23.3,Male,25000.0,Yes,6.15,96.5,1,36.1,Yes,5.5,2.18,High School,0
20.9,Female,35351.0,Yes,2.87,64.1,0,19.5,Yes,5.8,2.26,Master,1
22.7,Female,,No,,67.5,3,36.1,No,,2.21,Bachelor,1
18.7,Female,41483.0,No,5.42,96.4,3,38.8,No,2.6,3.9,Bachelor,0
20.9,Male,66475.0,Yes,5.16,89.2,4,16.6,Yes,5.9,3.83,High School,0
19.6,Male,40592.0,Yes,3.27,82.4,1,23.6,No,7.4,3.05,Bachelor,0
22.6,Female,30238.0,Yes,4.66,86.2,1,19.1,Yes,4.4,3.98,Bachelor,0
21.1,Female,25000.0,Yes,3.67,79.5,1,23.7,No,5.3,1.45,Bachelor,0
22.5,Male,25000.0,Yes,4.81,76.7,1,49.2,No,2.1,3.58,High School,0
23.4,Male,48341.0,Yes,3.6,87.8,5,33.1,No,5.6,1.47,Bachelor,1
22.5,Female,25000.0,Yes,4.69,81.2,5,53.4,No,2.8,3.85,Bachelor,0
21.6,Male,57727.0,Yes,4.03,88.9,5,47.8,Yes,4.5,1.5,Bachelor,1
18.8,Male,25117.0,Yes,3.23,77.6,5,43.6,No,5.4,4.0,Bachelor,0
21.0,Male,25000.0,No,5.21,87.7,4,47.5,No,4.4,3.95,Bachelor,0
19.8,Male,25000.0,Yes,4.09,84.5,1,43.9,No,5.2,2.05,Bachelor,0
20.2,Female,,No,,71.3,2,50.5,No,,2.35,Master,0
20.2,Male,29473.0,Yes,4.67,93.8,1,36.5,Yes,5.4,1.0,Master,0
18.8,Male,77131.0,Yes,3.95,70.7,2,38.2,Yes,5.8,1.41,High School,0
17.0,Male,25000.0,No,5.53,92.6,0,37.9,No,2.1,3.81,Bachelor,0
19.5,Male,25000.0,No,4.33,85.6,2,24.7,No,5.2,3.99,Bachelor,0
21.4,Female,28132.0,Yes,4.61,87.1,4,40.2,No,1.5,3.99,High School,0
18.0,Male,25000.0,Yes,3.62,78.1,2,45.1,Yes,4.8,0.97,Bachelor,1
21.0,Female,29842.0,Yes,3.4,79.0,3,22.8,Yes,8.8,0.38,Master,1
25.2,Male,36015.0,Yes,4.24,82.0,2,19.7,No,7.2,0.49,High School,0
23.3,Male,39763.0,Yes,2.84,71.7,2,23.4,No,2.9,1.52,High School,1
24.6,Male,73402.0,Yes,4.2,86.6,3,46.3,No,4.5,2.02,High School,0
21.9,Male,25000.0,Yes,4.27,79.1,3,27.2,No,5.2,2.65,Bachelor,0
23.6,Female,36412.0,Yes,2.67,65.0,1,16.8,No,6.4,1.19,Bachelor,1
19.4,Male,25000.0,Yes,5.68,97.1,2,17.5,Yes,7.0,3.24,High School,0
19.6,Female,38484.0,No,5.89,84.1,2,19.2,No,8.4,0.3,Master,1
17.0,Male,38515.0,Yes,5.78,84.6,1,21.4,Yes,3.8,1.79,Bachelor,1
23.6,Male,25000.0,Yes,3.78,76.5,0,13.2,No,5.9,3.59,Bachelor,0
24.4,Male,,Yes,,69.7,1,37.3,No,,4.0,High School,0
19.8,Female,40416.0,Yes,3.56,87.9,3,27.7,No,6.2,2.29,Master,0
20.4,Male,30153.0,Yes,4.97,70.4,2,36.4,No,6.4,4.0,High School,0
19.3,Male,26062.0,Yes,3.78,86.8,2,5.0,Yes,5.5,3.86,High School,0
21.8,Male,44125.0,Yes,4.29,73.5,0,42.9,Yes,6.7,0.92,Bachelor,1
23.5,Male,46121.0,Yes,4.48,71.7,3,29.0,No,3.9,1.16,High School,1
17.2,Female,25000.0,Yes,2.58,75.0,2,36.0,No,3.1,0.66,High School,1
21.9,Female,25000.0,Yes,3.96,98.8,1,48.3,Yes,3.8,4.0,Master,0
20.4,Female,25000.0,Yes,5.2,88.3,1,34.4,No,6.2,4.0,Master,0
21.2,Female,30335.0,Yes,8.98,81.9,1,55.3,Yes,7.9,1.46,Bachelor,1
22.0,Female,25000.0,Yes,1.71,95.6,2,7.4,No,4.0,1.41,High School,0
20.6,Male,31560.0,Yes,3.18,74.6,1,26.2,No,4.3,0.3,Bachelor,1
20.8,Female,61704.0,Yes,3.23,73.8,0,8.4,Yes,5.7,3.5,High School,0
20.5,Male,25000.0,Yes,2.39,74.7,1,33.8,Yes,10.0,1.0,Master,0
23.1,Male,25000.0,Yes,6.55,97.0,1,30.9,No,4.7,3.17,High School,0
21.9,Female,98588.0,Yes,3.96,88.9,4,16.9,No,7.2,2.86,High School,0
21.5,Female,73557.0,Yes,3.79,75.5,3,56.1,No,5.2,2.83,Master,1
18.2,Female,25000.0,Yes,4.82,76.5,1,25.7,Yes,4.5,2.82,Master,0
20.2,Female,32319.0,Yes,3.24,84.3,1,5.0,No,3.1,3.7,Bachelor,0
23.0,Male,36214.0,No,4.96,72.9,2,38.2,No,5.0,1.56,High School,1
21.1,Male,33597.0,Yes,3.25,80.6,1,38.3,Yes,7.0,2.86,Bachelor,0
22.5,Male,88327.0,Yes,5.81,74.1,4,24.2,No,3.9,2.19,Bachelor,0
24.9,Female,31330.0,Yes,4.18,81.4,1,39.5,No,5.7,3.57,High School,0
23.3,Female,34281.0,Yes,5.81,88.5,3,18.6,Yes,4.0,3.44,Bachelor,0
21.2,Male,44945.0,Yes,4.81,95.9,1,25.0,No,4.7,2.5,Bachelor,0
19.9,Male,60715.0,Yes,0.97,69.5,1,34.7,Yes,2.8,2.27,Bachelor,0
17.0,Male,52164.0,Yes,2.42,86.8,2,41.1,No,9.7,3.14,High School,0
20.6,Female,41063.0,Yes,6.14,87.4,1,27.3,Yes,6.1,1.92,Master,0
20.3,Female,25000.0,Yes,3.6,80.1,2,24.2,Yes,4.9,3.49,Bachelor,0
21.9,Male,25000.0,Yes,1.7,77.3,1,29.5,No,7.8,1.62,Bachelor,0
20.7,Female,48613.0,No,3.36,77.3,2,5.4,No,5.3,2.4,Master,0
20.3,Female,34553.0,Yes,3.54,67.2,3,26.6,No,6.3,1.82,High School,0
17.1,Male,48809.0,Yes,5.66,88.2,2,6.2,No,8.3,1.59,Master,1
18.9,Female,92254.0,No,2.93,75.9,0,19.9,No,8.2,1.86,Master,0
22.0,Male,25000.0,Yes,3.86,68.7,1,12.9,No,3.4,1.95,Bachelor,0
24.8,Male,58850.0,Yes,5.44,84.6,3,36.3,No,5.5,3.31,High School,0
20.8,Male,25000.0,Yes,3.4,84.5,4,21.2,No,7.8,1.76,Bachelor,0
21.7,Female,52115.0,Yes,2.91,88.8,0,44.9,Yes,3.6,3.75,Bachelor,0
23.1,Female,29006.0,Yes,4.5,96.5,1,7.8,No,5.0,1.62,Bachelor,0
19.2,Male,106532.0,Yes,5.03,82.3,3,27.1,No,5.0,2.77,PhD,0
21.8,Female,32146.0,Yes,3.92,79.6,0,31.0,No,6.4,2.55,High School,1
19.4,Male,25000.0,Yes,4.83,78.9,1,35.9,Yes,6.9,2.74,Master,0
22.9,Female,38251.0,Yes,3.32,79.6,2,55.8,Yes,7.6,0.32,High School,1
21.3,Female,36111.0,Yes,1.45,76.1,1,6.4,No,5.6,0.26,Master,1
21.7,Male,58857.0,Yes,5.15,78.5,3,20.9,No,3.6,3.0,Master,1
19.3,Male,38903.0,Yes,2.7,76.2,1,54.0,No,4.9,3.08,High School,0
22.6,Female,,Yes,,73.7,1,18.9,No,,2.28,Bachelor,0
25.6,Male,27810.0,Yes,4.31,95.9,2,35.3,No,4.3,3.83,High School,0
18.8,Female,28008.0,Yes,5.26,93.1,0,18.7,No,6.8,2.61,PhD,1
20.3,Male,25000.0,Yes,3.9,67.1,4,13.3,No,2.9,2.42,Master,0
21.5,Female,31301.0,Yes,3.35,84.5,2,20.2,Yes,4.5,2.46,PhD,0
22.7,Male,34154.0,Yes,5.93,81.5,2,53.7,No,7.1,3.91,Master,1
19.8,Male,35197.0,Yes,3.6,83.2,1,16.0,No,6.7,0.78,High School,0
17.0,Male,30956.0,Yes,3.67,70.4,1,26.4,No,4.1,2.87,Master,0
24.0,Female,25000.0,Yes,1.95,67.2,0,26.9,Yes,3.9,0.46,PhD,0
22.7,Male,25000.0,Yes,4.15,81.6,1,41.0,No,8.3,1.51,,0
17.2,Male,25000.0,Yes,5.88,79.0,3,43.5,No,6.2,2.17,PhD,0
19.7,Female,58978.0,No,2.11,77.6,1,31.3,No,4.0,3.57,Bachelor,0
24.5,Female,67109.0,Yes,3.08,80.3,0,5.0,No,5.4,3.51,High School,0
24.2,Male,28391.0,Yes,3.95,86.8,3,19.3,No,7.5,2.57,High School,0
23.1,Female,25000.0,Yes,4.7,89.1,2,15.6,Yes,3.9,3.73,Master,0
20.6,Female,28319.0,Yes,4.39,74.2,4,43.9,No,3.9,1.17,,1
21.2,Male,104297.0,Yes,4.05,74.9,2,18.9,No,5.9,3.99,High School,0
20.7,Male,54143.0,Yes,3.14,83.2,2,50.2,No,3.1,2.46,Bachelor,0
23.5,Female,,Yes,,76.8,0,34.9,No,,2.3,Bachelor,0
19.1,Female,52977.0,Yes,1.26,80.3,2,43.6,No,4.7,2.55,,0
19.2,Male,74932.0,Yes,5.48,83.2,0,57.1,No,1.0,3.97,High School,0
23.2,Male,25000.0,Yes,6.63,71.1,1,18.7,No,5.6,2.58,Bachelor,0
20.9,Male,25000.0,Yes,4.96,64.4,0,10.6,No,6.6,1.87,High School,1
24.0,Female,25000.0,Yes,3.23,100.0,1,32.2,No,9.0,2.55,Bachelor,0
19.5,Male,42288.0,Yes,4.38,84.2,0,41.4,No,6.6,3.67,High School,0
20.9,Male,32731.0,Yes,2.49,73.9,5,22.0,No,3.7,3.28,Master,0
19.0,Female,46807.0,Yes,2.76,64.9,2,30.4,No,4.7,0.26,Bachelor,1
21.0,Female,,Yes,,93.6,1,44.6,No,,1.82,Bachelor,1
17.7,Male,67722.0,Yes,4.76,74.4,1,43.4,No,6.3,1.76,Master,0
19.9,Male,28521.0,Yes,4.48,74.4,5,23.0,Yes,7.4,1.74,High School,1
17.8,Male,,Yes,,76.3,1,33.3,Yes,,1.96,Bachelor,0
22.5,Male,60916.0,Yes,7.06,83.1,0,18.8,No,5.1,0.62,Bachelor,1
22.6,Female,58051.0,Yes,4.74,87.1,1,12.6,No,5.4,2.17,Bachelor,1
17.2,Female,36920.0,Yes,3.85,79.6,2,46.3,No,7.2,2.49,Bachelor,0
23.9,Male,48611.0,Yes,4.11,73.6,2,5.0,No,4.7,2.36,Bachelor,0
26.5,Male,84541.0,Yes,3.21,100.0,2,32.3,No,6.6,1.44,High School,0
21.1,Female,40464.0,Yes,2.88,78.1,0,25.6,Yes,5.5,3.08,Bachelor,0
19.6,Female,25000.0,Yes,7.21,82.1,3,36.6,No,3.3,3.47,Bachelor,0
